SITE_ID,DEFAULT_SITE_REF,SITE_TYPE,SITE_SUBTYPE,DEFAULT_SITE_NUM_SYS,SITE_NAME,SITE_SHORTNAME,ALL_SITE_REFERENCES,TEXT_REF,ZONE,EASTING,NORTHING,LATITUDE,LONGITUDE,SPHEROID
61710459,61710459,Groundwater,Bore or Well,AWRC,Three Springs Region - Auld,Auld,23027666 [WIN_ID]; 61710459 [SITE_REF]; PC181201 [TEXT_REF],PC181201,50,341753.89,6716748.23,-29.669225567,115.364764655,GDA2020
61710460,61710460,Groundwater,Bore or Well,AWRC,Three Springs Region - Auld 2,Auld 2,23027667 [WIN_ID]; 61710460 [SITE_REF]; PC181202 [TEXT_REF],PC181202,50,342169.79,6707340.34,-29.754150271,115.367688263,GDA2020
61710461,61710461,Groundwater,Bore or Well,AWRC,Three Springs Region - Yaradino,Yaradino,23027668 [WIN_ID]; 61710461 [SITE_REF]; PC181203 [TEXT_REF],PC181203,50,369009.15,6704285.21,-29.784848163,115.644823959,GDA2020
61710732,61710732,Groundwater,Bore or Well,AWRC,Eneabba - Company,Company,23043611 [WIN_ID]; 61710732 [SITE_REF],,50,332643.05,6699973.49,-29.819352789,115.268053290,GDA2020
61710870,61710870,Groundwater,Bore or Well,AWRC,Eganu - 08Dp9D,08Dp9D,23072525 [WIN_ID]; 61710870 [SITE_REF],,50,368651.04,6677519.48,-30.026295618,115.637837932,GDA2020
61710883,61710883,Groundwater,Bore or Well,AWRC,Arrowsmith East - 08Az6D,08Az6D,23072493 [WIN_ID]; 61710883 [SITE_REF],,50,339526.03,6709153.49,-29.737453416,115.340624892,GDA2020
61710884,61710884,Groundwater,Bore or Well,AWRC,Arrowsmith East - 08Az6Ob,08Az6Ob,23072494 [WIN_ID]; 61710884 [SITE_REF],,50,339526.03,6709153.49,-29.737453416,115.340624892,GDA2020
61710885,61710885,Groundwater,Bore or Well,AWRC,Eganu - 08Dp11D,08Dp11D,23072495 [WIN_ID]; 61710885 [SITE_REF],,50,377658.02,6691268.46,-29.903180007,115.732800563,GDA2020
61710886,61710886,Groundwater,Bore or Well,AWRC,Eganu - 08Dp11Ob,08Dp11Ob,23072496 [WIN_ID]; 61710886 [SITE_REF],,50,377658.02,6691268.46,-29.903180007,115.732800563,GDA2020
61710887,61710887,Groundwater,Bore or Well,AWRC,Eneabba - 08Dp12D,08Dp12D,23072497 [WIN_ID]; 61710887 [SITE_REF],,50,357514.02,6693551.48,-29.880414025,115.524509253,GDA2020
61710888,61710888,Groundwater,Bore or Well,AWRC,Eneabba - 08Dp13D,08Dp13D,23072498 [WIN_ID]; 61710888 [SITE_REF],,50,354471.02,6693183.48,-29.883377934,115.492956971,GDA2020
61710889,61710889,Groundwater,Bore or Well,AWRC,Eneabba - 08Dp15D,08Dp15D,23072499 [WIN_ID]; 61710889 [SITE_REF],,50,351420.04,6708603.46,-29.743900373,115.463500481,GDA2020
61710890,61710890,Groundwater,Bore or Well,AWRC,Eneabba - 08Dp15Ob,08Dp15Ob,23072500 [WIN_ID]; 61710890 [SITE_REF],,50,351420.04,6708603.46,-29.743900373,115.463500481,GDA2020
61710915,61710915,Groundwater,Bore or Well,AWRC,Kadathinni - House,House,23072531 [WIN_ID]; 61710915 [SITE_REF],,50,354840.10,6713941.66,-29.696145588,115.499574568,GDA2020
61710922,61710922,Groundwater,Bore or Well,AWRC,Eganu - Monitoring,Monitoring,23067392 [WIN_ID]; 61710922 [SITE_REF],,50,379823.02,6683980.47,-29.969149874,115.754401850,GDA2020
61710948,61710948,Groundwater,Bore or Well,AWRC,Eganu - House,House,23072530 [WIN_ID]; 61710948 [SITE_REF],,50,380490.17,6671711.42,-30.079912006,115.759938248,GDA2020
61711133,61711133,Groundwater,Bore or Well,AWRC,Warradarge - Bore,Bore,1937-1-NE-0001 [AQWAB]; 20007322 [WIN_ID]; 61711133 [SITE_REF],,50,348435.07,6671980.49,-30.073926529,115.427459165,GDA2020
61711134,61711134,Groundwater,Bore or Well,AWRC,Warradarge - Bore,Bore,1937-1-NE-0004 [AQWAB]; 20007325 [WIN_ID]; 61711134 [SITE_REF],,50,348916.07,6671451.49,-30.078758303,115.432372918,GDA2020
61711135,61711135,Groundwater,Bore or Well,AWRC,Warradarge - Bore,Bore,1937-1-NE-0005 [AQWAB]; 20007326 [WIN_ID]; 61711135 [SITE_REF],,50,351146.07,6667425.49,-30.115351487,115.454939125,GDA2020
61711139,61711139,Groundwater,Bore or Well,AWRC,Warradarge - Warradarge 1-71,Warradarge 1-71,1937-1-NW-0004 [AQWAB]; 20007331 [WIN_ID]; 61711139 [SITE_REF],,50,339253.05,6673617.49,-30.057985619,115.332472842,GDA2020
61711140,61711140,Groundwater,Bore or Well,AWRC,Warradarge - Bore,Bore,1937-1-NW-0005 [AQWAB]; 20007332 [WIN_ID]; 61711140 [SITE_REF],,50,339455.04,6674727.49,-30.047999173,115.334735092,GDA2020
61711141,61711141,Groundwater,Bore or Well,AWRC,Warradarge - Bore,Bore,1937-1-NW-0006 [AQWAB]; 20007333 [WIN_ID]; 61711141 [SITE_REF],,50,339709.03,6676821.49,-30.029143043,115.337684058,GDA2020
61711148,61711148,Groundwater,Bore or Well,AWRC,Warradarge - Bore,Bore,1937-1-SW-0005 [AQWAB]; 20007342 [WIN_ID]; 61711148 [SITE_REF],,50,341028.07,6663040.49,-30.153629867,115.349294240,GDA2020
61711360,61711360,Groundwater,Bore or Well,AWRC,Eneabba - -22,-22,1938-1-SE-0004 [AQWAB]; 20007656 [WIN_ID]; 61711360 [SITE_REF],,50,344175.03,6708715.47,-29.741998863,115.388618490,GDA2020
61711361,61711361,Groundwater,Bore or Well,AWRC,Eneabba - -22,-22,1938-1-SE-0005 [AQWAB]; 20007657 [WIN_ID]; 61711361 [SITE_REF],,50,345494.04,6708539.47,-29.743752041,115.402228620,GDA2020
61711362,61711362,Groundwater,Bore or Well,AWRC,Arrowsmith East - No2,No2,1938-1-SE-0007 [AQWAB]; 20007659 [WIN_ID]; 61711362 [SITE_REF],,50,345693.05,6711925.48,-29.713230069,115.404769395,GDA2020
61711363,61711363,Groundwater,Bore or Well,AWRC,Kadathinni - Harmer,Harmer,1938-1-SE-0008 [AQWAB]; 20007660 [WIN_ID]; 61711363 [SITE_REF],,50,354446.04,6710612.47,-29.726135033,115.495054636,GDA2020
61711364,61711364,Groundwater,Bore or Well,AWRC,Kadathinni - Loc 10906,Loc 10906,1938-1-SE-0010 [AQWAB]; 20007662 [WIN_ID]; 61711364 [SITE_REF],,50,353120.06,6718943.47,-29.650817348,115.482478607,GDA2020
61711365,61711365,Groundwater,Bore or Well,AWRC,Kadathinni - Bore,Bore,1938-1-SE-0011 [AQWAB]; 20007663 [WIN_ID]; 61711365 [SITE_REF],,50,351008.05,6713635.47,-29.698453425,115.459934727,GDA2020
61711366,61711366,Groundwater,Bore or Well,AWRC,Arrowsmith East - Eneabba (11),Eneabba (11),1938-1-SW-0004 [AQWAB]; 20007668 [WIN_ID]; 61711366 [SITE_REF],,50,333991.06,6717001.49,-29.665927046,115.284615558,GDA2020
61711367,61711367,Groundwater,Bore or Well,AWRC,Arrowsmith East - Eneabba (14),Eneabba (14),1938-1-SW-0006 [AQWAB]; 20007670 [WIN_ID]; 61711367 [SITE_REF],,50,333036.06,6714870.49,-29.685022618,115.274422855,GDA2020
61711368,61711368,Groundwater,Bore or Well,AWRC,Arrowsmith East - Eneabba (15),Eneabba (15),1938-1-SW-0007 [AQWAB]; 20007671 [WIN_ID]; 61711368 [SITE_REF],,50,333088.05,6712196.49,-29.709151590,115.274547707,GDA2020
61711369,61711369,Groundwater,Bore or Well,AWRC,Arrowsmith East - Eneabba (19),Eneabba (19),1938-1-SW-0008 [AQWAB]; 20007672 [WIN_ID]; 61711369 [SITE_REF],,50,335868.05,6709575.49,-29.733166974,115.302877412,GDA2020
61711370,61711370,Groundwater,Bore or Well,AWRC,Arrowsmith East - Eneabba (17),Eneabba (17),1938-1-SW-0009 [AQWAB]; 20007673 [WIN_ID]; 61711370 [SITE_REF],,50,340206.04,6709998.49,-29.729918456,115.347778982,GDA2020
61711371,61711371,Groundwater,Bore or Well,AWRC,Arrowsmith East - No2,No2,1938-1-SW-0010 [AQWAB]; 20007674 [WIN_ID]; 61711371 [SITE_REF],,50,331838.06,6719008.49,-29.647532318,115.262687986,GDA2020
61711372,61711372,Groundwater,Bore or Well,AWRC,Arrowsmith East - No.2,No.2,1938-1-SW-0011 [AQWAB]; 20007675 [WIN_ID]; 61711372 [SITE_REF],,50,342476.04,6709757.48,-29.732383475,115.371207034,GDA2020
61711373,61711373,Groundwater,Bore or Well,AWRC,Arrowsmith East - No2,No2,1938-1-SW-0012 [AQWAB]; 20007676 [WIN_ID]; 61711373 [SITE_REF],,50,334541.05,6709846.49,-29.730545687,115.289202831,GDA2020
61711374,61711374,Groundwater,Bore or Well,AWRC,Arrowsmith East - Eneabba (16),Eneabba (16),1938-1-SW-0013 [AQWAB]; 20007677 [WIN_ID]; 61711374 [SITE_REF],,50,338419.04,6711518.49,-29.715974455,115.329535657,GDA2020
61711375,61711375,Groundwater,Bore or Well,AWRC,Arrowsmith East - No3,No3,1938-1-SW-0016 [AQWAB]; 20007680 [WIN_ID]; 61711375 [SITE_REF],,50,334298.07,6717128.49,-29.664822387,115.287806046,GDA2020
61711376,61711376,Groundwater,Bore or Well,AWRC,Eneabba - -31,-31,1938-2-NE-0001 [AQWAB]; 20007688 [WIN_ID]; 61711376 [SITE_REF],,50,345621.00,6700665.46,-29.814802381,115.402413590,GDA2020
61711377,61711377,Groundwater,Bore or Well,AWRC,Eneabba - -32,-32,1938-2-NE-0002 [AQWAB]; 20007689 [WIN_ID]; 61711377 [SITE_REF],,50,345480.99,6697068.48,-29.847234385,115.400448263,GDA2020
61711378,61711378,Groundwater,Bore or Well,AWRC,Second Water Point - No 3,No 3,1938-2-NE-0003 [AQWAB]; 20007690 [WIN_ID]; 61711378 [SITE_REF],,50,346070.00,6699844.47,-29.822264985,115.406941088,GDA2020
61711379,61711379,Groundwater,Bore or Well,AWRC,Second Water Point - No2,No2,1938-2-NE-0004 [AQWAB]; 20007691 [WIN_ID]; 61711379 [SITE_REF],,50,346116.98,6696087.47,-29.856163906,115.406889276,GDA2020
61711380,61711380,Groundwater,Bore or Well,AWRC,Eneabba - 8,8,1938-2-NE-0005 [AQWAB]; 20007692 [WIN_ID]; 61711380 [SITE_REF],,50,348249.01,6703242.44,-29.791880204,115.429964038,GDA2020
61711381,61711381,Groundwater,Bore or Well,AWRC,Eneabba - 9,9,1938-2-NE-0006 [AQWAB]; 20007693 [WIN_ID]; 61711381 [SITE_REF],,50,349762.01,6702688.44,-29.797063083,115.445535658,GDA2020
61711382,61711382,Groundwater,Bore or Well,AWRC,Eneabba - 10 (No.2),10 (No.2),1938-2-NE-0007 [AQWAB]; 20007694 [WIN_ID]; 61711382 [SITE_REF],,50,352269.02,6702226.45,-29.801533460,115.471403768,GDA2020
61711383,61711383,Groundwater,Bore or Well,AWRC,Eneabba - No1,No1,1938-2-NE-0008 [AQWAB]; 20007695 [WIN_ID]; 61711383 [SITE_REF],,50,350939.04,6707801.46,-29.751077946,115.458417099,GDA2020
61711384,61711384,Groundwater,Bore or Well,AWRC,Eneabba - Springs East,Springs East,1938-2-NE-0010 [AQWAB]; 20007697 [WIN_ID]; 61711384 [SITE_REF],,50,348863.02,6705542.45,-29.771205882,115.436637163,GDA2020
61711385,61711385,Groundwater,Bore or Well,AWRC,Eneabba - No2 Well (Central),No2 Well (Central),1938-2-NE-0012 [AQWAB]; 20007699 [WIN_ID]; 61711385 [SITE_REF],,50,348548.00,6699254.46,-29.827894386,115.432495392,GDA2020
61711386,61711386,Groundwater,Bore or Well,AWRC,Eneabba - Springs West,Springs West,1938-2-NE-0014 [AQWAB]; 20007701 [WIN_ID]; 61711386 [SITE_REF],,50,344875.01,6704050.46,-29.784171622,115.395183812,GDA2020
61711387,61711387,Groundwater,Bore or Well,AWRC,Eneabba - Springs North,Springs North,1938-2-NE-0015 [AQWAB]; 20007702 [WIN_ID]; 61711387 [SITE_REF],,50,347134.01,6705844.45,-29.768268810,115.418800770,GDA2020
61711388,61711388,Groundwater,Bore or Well,AWRC,Eneabba - Loc 10488 North (2),Loc 10488 North (2),1938-2-NE-0024 [AQWAB]; 20007711 [WIN_ID]; 61711388 [SITE_REF],,50,348802.00,6701136.45,-29.810947248,115.435387944,GDA2020
61711389,61711389,Groundwater,Bore or Well,AWRC,Eneabba - No 4,No 4,1938-2-NE-0025 [AQWAB]; 20007712 [WIN_ID]; 61711389 [SITE_REF],,50,348202.99,6696086.47,-29.856431744,115.428478198,GDA2020
61711390,61711390,Groundwater,Bore or Well,AWRC,Eneabba - No 5,No 5,1938-2-NE-0026 [AQWAB]; 20007713 [WIN_ID]; 61711390 [SITE_REF],,50,351508.00,6696963.46,-29.848922706,115.462805128,GDA2020
61711391,61711391,Groundwater,Bore or Well,AWRC,Eneabba - No1,No1,1938-2-NE-0027 [AQWAB]; 20007714 [WIN_ID]; 61711391 [SITE_REF],,50,348267.99,6694788.48,-29.868149454,115.428967476,GDA2020
61711392,61711392,Groundwater,Bore or Well,AWRC,Eneabba - -20,-20,1938-2-NW-0001 [AQWAB]; 20007715 [WIN_ID]; 61711392 [SITE_REF],,50,333562.05,6707321.49,-29.753192174,115.278695011,GDA2020
61711393,61711393,Groundwater,Bore or Well,AWRC,Eneabba - -24,-24,1938-2-NW-0002 [AQWAB]; 20007716 [WIN_ID]; 61711393 [SITE_REF],,50,331880.05,6702939.49,-29.792493656,115.260623282,GDA2020
61711394,61711394,Groundwater,Bore or Well,AWRC,Eneabba - House,House,1938-2-NW-0003 [AQWAB]; 20007717 [WIN_ID]; 61711394 [SITE_REF],,50,332401.06,6700806.49,-29.811805686,115.265679573,GDA2020
61711395,61711395,Groundwater,Bore or Well,AWRC,Eneabba - House,House,1938-2-NW-0004 [AQWAB]; 20007718 [WIN_ID]; 61711395 [SITE_REF],,50,335435.04,6702115.49,-29.800405660,115.297263732,GDA2020
61711396,61711396,Groundwater,Bore or Well,AWRC,Eneabba - Depot,Depot,1938-2-NW-0005 [AQWAB]; 20007719 [WIN_ID]; 61711396 [SITE_REF],,50,339488.02,6704066.49,-29.783338981,115.339475293,GDA2020
61711397,61711397,Groundwater,Bore or Well,AWRC,Eneabba - -28,-28,1938-2-NW-0006 [AQWAB]; 20007720 [WIN_ID]; 61711397 [SITE_REF],,50,342932.01,6705265.47,-29.772965222,115.375266583,GDA2020
61711398,61711398,Groundwater,Bore or Well,AWRC,Eneabba - -29,-29,1938-2-NW-0007 [AQWAB]; 20007721 [WIN_ID]; 61711398 [SITE_REF],,50,339575.01,6701861.49,-29.803241792,115.340046615,GDA2020
61711399,61711399,Groundwater,Bore or Well,AWRC,Eneabba - No3,No3,1938-2-NW-0008 [AQWAB]; 20007722 [WIN_ID]; 61711399 [SITE_REF],,50,340019.03,6707248.49,-29.754702550,115.345438714,GDA2020
61711400,61711400,Groundwater,Bore or Well,AWRC,Eneabba - No2,No2,1938-2-NW-0009 [AQWAB]; 20007723 [WIN_ID]; 61711400 [SITE_REF],,50,342439.02,6707440.47,-29.753281228,115.370486361,GDA2020
61711401,61711401,Groundwater,Bore or Well,AWRC,Second Water Bore - No2,No2,1938-2-NW-0010 [AQWAB]; 20007724 [WIN_ID]; 61711401 [SITE_REF],,50,333942.05,6706666.49,-29.759151898,115.282522749,GDA2020
61711402,61711402,Groundwater,Bore or Well,AWRC,Second Water Point - No2,No2,1938-2-NW-0011 [AQWAB]; 20007725 [WIN_ID]; 61711402 [SITE_REF],,50,334175.04,6703767.49,-29.785334684,115.284485818,GDA2020
61711403,61711403,Groundwater,Bore or Well,AWRC,Second Water Point - No2,No2,1938-2-NW-0012 [AQWAB]; 20007726 [WIN_ID]; 61711403 [SITE_REF],,50,331744.05,6703796.49,-29.784744388,115.259350555,GDA2020
61711404,61711404,Groundwater,Bore or Well,AWRC,Second Water Point - No2,No2,1938-2-NW-0013 [AQWAB]; 20007727 [WIN_ID]; 61711404 [SITE_REF],,50,341434.01,6701883.49,-29.803283495,115.359278690,GDA2020
61711405,61711405,Groundwater,Bore or Well,AWRC,Eneabba - Tarra Tarra No2,Tarra Tarra No2,1938-2-NW-0020 [AQWAB]; 20007734 [WIN_ID]; 61711405 [SITE_REF],,50,331736.05,6703791.49,-29.784788402,115.259267045,GDA2020
61711407,61711407,Groundwater,Bore or Well,AWRC,Eneabba - No2,No2,1938-2-NW-0024 [AQWAB]; 20007738 [WIN_ID]; 61711407 [SITE_REF],,50,339975.02,6703379.49,-29.789599674,115.344409627,GDA2020
61711408,61711408,Groundwater,Bore or Well,AWRC,Eneabba - Rem No1 Jml 4,Rem No1 Jml 4,1938-2-NW-0029 [AQWAB]; 20007743 [WIN_ID]; 61711408 [SITE_REF],,50,335153.04,6701200.49,-29.808622121,115.294206928,GDA2020
61711409,61711409,Groundwater,Bore or Well,AWRC,Eneabba - Rem No 2. Jml5,Rem No 2. Jml5,1938-2-NW-0030 [AQWAB]; 20007744 [WIN_ID]; 61711409 [SITE_REF],,50,334955.04,6701131.49,-29.809218098,115.292148270,GDA2020
61711410,61711410,Groundwater,Bore or Well,AWRC,Eneabba - Noingara No4,Noingara No4,1938-2-NW-0031 [AQWAB]; 20007745 [WIN_ID]; 61711410 [SITE_REF],,50,332153.06,6700975.49,-29.810247484,115.263140600,GDA2020
61711411,61711411,Groundwater,Bore or Well,AWRC,Eneabba - Jml 1,Jml 1,1938-2-NW-0035 [AQWAB]; 20007749 [WIN_ID]; 61711411 [SITE_REF],,50,338204.02,6703370.49,-29.789450169,115.326092361,GDA2020
61711412,61711412,Groundwater,Bore or Well,AWRC,Eneabba - Rem 1A Now Jml 3,Rem 1A Now Jml 3,1938-2-NW-0036 [AQWAB]; 20007750 [WIN_ID]; 61711412 [SITE_REF],,50,335262.04,6701353.49,-29.807256484,115.295357819,GDA2020
61711413,61711413,Groundwater,Bore or Well,AWRC,Eneabba - Jml 2,Jml 2,1938-2-NW-0037 [AQWAB]; 20007751 [WIN_ID]; 61711413 [SITE_REF],,50,337097.03,6703382.49,-29.789196450,115.314645545,GDA2020
61711414,61711414,Groundwater,Bore or Well,AWRC,Eneabba - Jml 7,Jml 7,1938-2-NW-0038 [AQWAB]; 20007752 [WIN_ID]; 61711414 [SITE_REF],,50,336805.03,6703344.49,-29.789500711,115.311619934,GDA2020
61711415,61711415,Groundwater,Bore or Well,AWRC,Eneabba - Jml 8,Jml 8,1938-2-NW-0039 [AQWAB]; 20007753 [WIN_ID]; 61711415 [SITE_REF],,50,336654.03,6702326.49,-29.798664096,115.309903934,GDA2020
61711416,61711416,Groundwater,Bore or Well,AWRC,Eneabba - Jml 6,Jml 6,1938-2-NW-0040 [AQWAB]; 20007754 [WIN_ID]; 61711416 [SITE_REF],,50,336654.03,6702326.49,-29.798664096,115.309903934,GDA2020
61711417,61711417,Groundwater,Bore or Well,AWRC,Eneabba - Noingara,Noingara,1938-2-NW-0041 [AQWAB]; 20007755 [WIN_ID]; 61711417 [SITE_REF],,50,332174.06,6700786.49,-29.811955254,115.263328355,GDA2020
61711418,61711418,Groundwater,Bore or Well,AWRC,Eneabba - Sports Oval,Sports Oval,1938-2-NW-0042 [AQWAB]; 20007756 [WIN_ID]; 61711418 [SITE_REF],,50,332163.06,6699824.49,-29.820631673,115.263064534,GDA2020
61711419,61711419,Groundwater,Bore or Well,AWRC,Eneabba - Showground,Showground,1938-2-NW-0043 [AQWAB]; 20007757 [WIN_ID]; 61711419 [SITE_REF],,50,332950.05,6699897.49,-29.820079970,115.271217351,GDA2020
61711420,61711420,Groundwater,Bore or Well,AWRC,Eneabba - Jennings Jojaba No2,Jennings Jojaba No2,1938-2-NW-0044 [AQWAB]; 20007758 [WIN_ID]; 61711420 [SITE_REF],,50,337783.03,6701557.49,-29.805750038,115.321465339,GDA2020
61711421,61711421,Groundwater,Bore or Well,AWRC,Eneabba - Hamiltons House,Hamiltons House,1938-2-NW-0046 [AQWAB]; 20007760 [WIN_ID]; 61711421 [SITE_REF],,50,339643.01,6702337.49,-29.798956586,115.340820876,GDA2020
61711424,61711424,Groundwater,Bore or Well,AWRC,Eneabba - Wte31S,Wte31S,1938-2-NW-0055 [AQWAB]; 20007769 [WIN_ID]; 61711424 [SITE_REF],,50,335905.03,6697875.49,-29.838716707,115.301478242,GDA2020
61711425,61711425,Groundwater,Bore or Well,AWRC,Eneabba - Wte32S,Wte32S,1938-2-NW-0056 [AQWAB]; 20007770 [WIN_ID]; 61711425 [SITE_REF],,50,335212.04,6699160.49,-29.827032515,115.294504774,GDA2020
61711426,61711426,Groundwater,Bore or Well,AWRC,Eneabba - Wte33S,Wte33S,1938-2-NW-0057 [AQWAB]; 20007771 [WIN_ID]; 61711426 [SITE_REF],,50,335391.03,6697434.49,-29.842626382,115.296092325,GDA2020
61711427,61711427,Groundwater,Bore or Well,AWRC,Eneabba - Wte34S,Wte34S,1938-2-NW-0058 [AQWAB]; 20007772 [WIN_ID]; 61711427 [SITE_REF],,50,335215.03,6696770.49,-29.848592695,115.294169329,GDA2020
61711428,61711428,Groundwater,Bore or Well,AWRC,Eneabba - Wte35S,Wte35S,1938-2-NW-0059 [AQWAB]; 20007773 [WIN_ID]; 61711428 [SITE_REF],,50,334530.03,6696737.48,-29.848798633,115.287075920,GDA2020
61711429,61711429,Groundwater,Bore or Well,AWRC,Eneabba - Wte36S,Wte36S,1938-2-NW-0060 [AQWAB]; 20007774 [WIN_ID]; 61711429 [SITE_REF],,50,335101.03,6698087.49,-29.836697036,115.293191804,GDA2020
61711430,61711430,Groundwater,Bore or Well,AWRC,Warradarge - 79,79,1938-2-SE-0001 [AQWAB]; 20007775 [WIN_ID]; 61711430 [SITE_REF],,50,346359.01,6681687.50,-29.986099519,115.407327141,GDA2020
61711431,61711431,Groundwater,Bore or Well,AWRC,Eneabba - Bore,Bore,1938-2-SE-0005 [AQWAB]; 20007779 [WIN_ID]; 61711431 [SITE_REF],,50,353659.02,6692840.48,-29.886376039,115.484503806,GDA2020
61711432,61711432,Groundwater,Bore or Well,AWRC,Eneabba - No2,No2,1938-2-SE-0006 [AQWAB]; 20007780 [WIN_ID]; 61711432 [SITE_REF],,50,349125.99,6692391.49,-29.889879084,115.437511328,GDA2020
61711433,61711433,Groundwater,Bore or Well,AWRC,Warradarge - Bore,Bore,1938-2-SW-0001 [AQWAB]; 20007781 [WIN_ID]; 61711433 [SITE_REF],,50,338810.98,6684349.50,-29.961116687,115.329511924,GDA2020
61711451,61711451,Groundwater,Bore or Well,AWRC,Eneabba - Bf 10-1,Bf 10-1,1938-2-SW-0022 [AQWAB]; 20007802 [WIN_ID]; 61711451 [SITE_REF],,50,341210.97,6691432.51,-29.897534062,115.355426804,GDA2020
61711452,61711452,Groundwater,Bore or Well,AWRC,Eneabba - Bore,Bore,1938-2-SW-0023 [AQWAB]; 20007803 [WIN_ID]; 61711452 [SITE_REF],,50,354090.02,6692001.48,-29.893996321,115.488851767,GDA2020
61711453,61711453,Groundwater,Bore or Well,AWRC,Eneabba - Bore,Bore,1938-2-SW-0024 [AQWAB]; 20007804 [WIN_ID]; 61711453 [SITE_REF],,50,354090.02,6691001.49,-29.903017885,115.488715619,GDA2020
61711458,61711458,Groundwater,Bore or Well,AWRC,Eneabba - Noingara No3,Noingara No3,1938-3-NE-0007 [AQWAB]; 20007811 [WIN_ID]; 61711458 [SITE_REF],,50,328615.07,6701204.49,-29.807695587,115.226580840,GDA2020
61711459,61711459,Groundwater,Bore or Well,AWRC,Eneabba - Loc 10234 No1,Loc 10234 No1,1938-3-NE-0008 [AQWAB]; 20007812 [WIN_ID]; 61711459 [SITE_REF],,50,328296.06,6696877.49,-29.846682984,115.222590408,GDA2020
61711491,61711491,Groundwater,Bore or Well,AWRC,Carnamah - Bore,Bore,20013950 [WIN_ID]; 2031-3-SE-0551 [AQWAB]; 61711491 [SITE_REF],,50,373439.02,6702732.46,-29.799319667,115.690460981,GDA2020
61712477,61712477,Groundwater,Bore or Well,AWRC,Eganu - Bore,Bore,20032776 [WIN_ID]; 2037-1-NW-0002 [AQWAB]; 61712477 [SITE_REF],,50,381259.02,6678646.47,-30.017415947,115.768688727,GDA2020
61712478,61712478,Groundwater,Bore or Well,AWRC,Eganu - Bore,Bore,20032777 [WIN_ID]; 2037-1-NW-0003 [AQWAB]; 61712478 [SITE_REF],,50,380283.02,6677897.47,-30.024078687,115.758485680,GDA2020
61712479,61712479,Groundwater,Bore or Well,AWRC,Eganu - Bore,Bore,20032778 [WIN_ID]; 2037-1-NW-0004 [AQWAB]; 61712479 [SITE_REF],,50,383521.01,6677530.46,-30.027702515,115.792018528,GDA2020
61712480,61712480,Groundwater,Bore or Well,AWRC,Eganu - Bore,Bore,20032779 [WIN_ID]; 2037-1-NW-0005 [AQWAB]; 61712480 [SITE_REF],,50,386018.01,6675145.46,-30.049456685,115.817654258,GDA2020
61712481,61712481,Groundwater,Bore or Well,AWRC,Eganu - No1,No1,20032784 [WIN_ID]; 2037-1-NW-0010 [AQWAB]; 61712481 [SITE_REF],,50,386145.01,6673138.46,-30.067576902,115.818756399,GDA2020
61712482,61712482,Groundwater,Bore or Well,AWRC,Eganu - No2,No2,20032785 [WIN_ID]; 2037-1-NW-0011 [AQWAB]; 61712482 [SITE_REF],,50,386805.01,6675158.46,-30.049412522,115.825817816,GDA2020
61712483,61712483,Groundwater,Bore or Well,AWRC,Eganu - Loc 10085 No1,Loc 10085 No1,20032786 [WIN_ID]; 2037-1-NW-0012 [AQWAB]; 61712483 [SITE_REF],,50,389239.01,6673692.46,-30.062862787,115.850908865,GDA2020
61712485,61712485,Groundwater,Bore or Well,AWRC,Eganu - 2530,2530,20032788 [WIN_ID]; 2037-1-NW-0014 [AQWAB]; 61712485 [SITE_REF],,50,383629.01,6677422.46,-30.028687230,115.793126562,GDA2020
61712494,61712494,Groundwater,Bore or Well,AWRC,Eganu - No1,No1,20032802 [WIN_ID]; 2037-1-SW-0001 [AQWAB]; 61712494 [SITE_REF],,50,383005.03,6666163.46,-30.130211689,115.785415911,GDA2020
61712635,61712635,Groundwater,Bore or Well,AWRC,Eganu - Midlands No4,Midlands No4,20033010 [WIN_ID]; 2037-4-NE-0001 [AQWAB]; 61712635 [SITE_REF],,50,378523.02,6676896.47,-30.032936618,115.740123247,GDA2020
61712636,61712636,Groundwater,Bore or Well,AWRC,Eganu - No1,No1,20033011 [WIN_ID]; 2037-4-NE-0002 [AQWAB]; 61712636 [SITE_REF],,50,379599.04,6667890.47,-30.114298345,115.750259798,GDA2020
61712637,61712637,Groundwater,Bore or Well,AWRC,Warradarge - Midlands No3,Midlands No3,20033012 [WIN_ID]; 2037-4-NW-0001 [AQWAB]; 61712637 [SITE_REF],,50,358240.06,6675456.49,-30.043745173,115.529624063,GDA2020
61712638,61712638,Groundwater,Bore or Well,AWRC,Eganu - 2527,2527,20033013 [WIN_ID]; 2037-4-NW-0002 [AQWAB]; 61712638 [SITE_REF],,50,367221.05,6677820.48,-30.023425646,115.623049148,GDA2020
61712765,61712765,Groundwater,Bore or Well,AWRC,Carnamah - 4,4,20033394 [WIN_ID]; 2038-2-NW-0015 [AQWAB]; 61712765 [SITE_REF],,50,387661.01,6695819.47,-29.863071344,115.836868156,GDA2020
61712766,61712766,Groundwater,Bore or Well,AWRC,Carnamah - 2499,2499,20033397 [WIN_ID]; 2038-2-NW-0018 [AQWAB]; 61712766 [SITE_REF],,50,386442.02,6695233.47,-29.868246959,115.824187124,GDA2020
